Line,,,,,,,,
2 29,49,72.0197,287.1340 0033960,128.7059,231.7124,14.2877712,573,2961
1 29,050U, 06011D  ,20123.13278225,0.00000133,  00000-0,  38358-4 ,0,9990
2 29,50,72.0158, 77.7112 0048339,47.5484,312.974,14.5890386,874,9676
1 29,051U, 06011E  ,20122.72841925,0.00000029, +00000-0, +27104-4 ,0,9999
2 29,51,72.0054,189.8525 0068147,4.1379,356.0306,14.2880609,73,5517
1 29,052U, 06011F  ,20122.80155132,0.0000006, +00000-0, +39730-4 ,0,9990
2 29,52,72.0342,263.7639 0038704,86.9479,273.6085,14.2891066,173,3034
1 29,079U, 06014A  ,20123.16745666,0.00001687,  00000-0,  70994-4 ,0,9992
2 29,79,97.4481,244.4762 0004688,90.2125,30.6367,15.2477439,377,8211
1 29,092U, 06015A  ,20122.69572009,0.00000059,  00000-0,  13788-4 ,0,9994
2 29,92,97.9447,147.3148 0001455,90.027,270.111,14.8305928,975,7904
1 29,107U, 06016A  ,20122.84357918,0.00000092, +00000-0, +27566-4 ,0,9995
2 29,107,98.2278,070.2645 0002137,131.2241,228.9145,14.623997,374,5515
1 29,108U, 06016B  ,20122.84299587,0.00000116, +00000-0, +32301-4 ,0,9993
2 29,108,98.2264,070.0543 0001361,77.3187,282.8166,14.6240446,74,5501
1 29,228U, 06021A  ,20123.0802308,0.00000059,  00000-0,  11789-4 ,0,9995
2 29,228,69.9348,306.0528 0005290,207.9156,152.1722,15.025332,876,5786
1 29,252U, 06029A  ,20122.30979331,0.00000211,  00000-0,  20328-4 ,0,9992
2 29,252,64.5203, 95.7733 0017170,179.0905,181.0253,15.1809462,176,1026
1 29,268U, 06031A  ,20123.06535872,0.00000012,  00000-0,  11565-4 ,0,9996
2 29,268,97.9942, 10.8043 0016058,301.6041,58.36,14.6227315,373,4437
1 29,479U, 06041A  ,20122.63988713,0.00000085, +00000-0, +24771-4 ,0,9992
2 29,479,98.1616,134.7732 0017744,152.0295,208.1865,14.6505907,672,7030
1 29,499U, 06044A  ,20122.84884711,-0.00000008, +00000-0, +15860-4 ,0,9998
2 29,499,98.5272,171.2241 0001627,80.0155,30.5441,14.2149645,870,2089
1 29,505U, 06046A  ,20123.00352848,0.00000847,  00000-0,  83104-4 ,0,9994
2 29,505,97.8189,136.8869 0004472,168.5395,191.5935,14.9484868,173,6675
1 29,506U, 06046B  ,20123.04219078,-0.00000103,  00000-0, -43190-5 ,0,9995
2 29,506,97.839,137.0150 0000681,286.9362,73.1784,14.935046,973,6241
1 29,522U, 06050A  ,20122.85478867,-0.00000026, +00000-0, +91709-5 ,0,9991
2 29,522,98.8043,139.9501 0008937,315.3375,44.7078,14.1402276,669,6123
1 29,678U, 06063A  ,20123.14482447,0.0000014,  00000-0,  27983-4 ,0,9997
2 29,678,90.0454, 19.7375 0202187,160.2408,200.6777,14.4435954,69,1609
1 29,709U, 07001A  ,20123.19288093,0.00000013,  00000-0,  81863-5 ,0,9998
2 29,709,97.8566, 83.6485 0011455,264.4206,95.5706,14.8221696,571,9513
1 29,710U, 07001B  ,20123.11504399,-0.00000109,  00000-0, -59698-5 ,0,9991
2 29,710,97.9191,183.7373 0028317,222.6821,137.2234,14.8575431,571,8385
1 29,712U, 07001D  ,20123.15091216,0.00002656,  00000-0,  13350-3 ,0,9996
2 29,712,97.4669,150.7292 0004710,222.9695,137.1172,15.1811892,572,6375
1 30,773U, 07006B  ,20123.02308519,0.00001354,  00000-0,  30916-4 ,0,9995
2 30,773,46.0666, 26.0999 0002814,66.6031,293.5173,15.497746,573,7669
1 30,774U, 07006C  ,20123.08301079,0.00001591,  00000-0,  43032-4 ,0,9992
2 30,774,46.0026,333.0294 0005326,14.2559,345.8495,15.4343613,473,3653
1 30,775U, 07006D  ,20122.80061599,0.00001409, +00000-0, +52723-4 ,0,9997
2 30,775,35.4293,011.6846 0003293,338.6636,21.395,15.2768846,472,8051
1 30,776U, 07006E  ,20122.67753462,0.00002021, +00000-0, +54832-4 ,0,9994
2 30,776,35.434,219.2410 0001816,129.1609,230.928,15.3762413,72,9630
1 30,777U, 07006F  ,20122.76376649,0.00002506, +00000-0, +70063-4 ,0,9995
2 30,777,35.4247,252.9282 0004272,133.9197,226.1883,15.3651374,172,9272
1 31,113U, 07010A  ,20122.74871404,-0.00000009, +00000-0, +12947-4 ,0,9996
2 31,113,98.4084,166.8225 0013564,356.0563,4.0511,14.3024159,268,1479
1 31,117U, 07012A  ,20122.82531158,0.00000084,  00000-0,  20444-4 ,0,9993
2 31,117,97.7629, 96.1655 0007021,100.5244,259.6756,14.7297891,970,445
1 31,118U, 07012B  ,20122.91252652,-0.00000007,  00000-0,  67794-5 ,0,9999
2 31,118,97.8653, 82.8484 0015862,147.2741,212.9451,14.6916139,469,9132
1 31,119U, 07012C  ,20122.835398,0.00000051, +00000-0, +19669-4 ,0,9999
2 31,119,98.0929,069.6923 0060253,5.5903,354.5958,14.6178141,69,5245
1 31,121U, 07012E  ,20122.7948407,0.00000051, +00000-0, +20611-4 ,0,9994
2 31,121,98.1459,064.4163 0077942,90.5956,270.4175,14.5858064,569,3722
1 31,122U, 07012F  ,20123.11802407,0.00000197,  00000-0,  48037-4 ,0,9993
2 31,122,98.1604, 73.3652 0079689,80.3011,280.718,14.6102173,169,4075
1 31,124U, 07012H  ,20122.91856126,0.00000052,  00000-0,  19318-4 ,0,9999
2 31,124,98.0576, 72.4046 0050778,320.6379,39.1137,14.6348383,969,6079
1 31,125U, 07012J  ,20122.82633648,0.0000006, +00000-0, +20052-4 ,0,9998
2 31,125,98.0196,075.0689 0041882,275.8883,83.7547,14.6524132,369,6776
1 31,126U, 07012K  ,20122.8066441,0.0000008,  00000-0,  27358-4 ,0,9996
2 31,126,98.1807, 61.8471 0090515,154.1301,206.4465,14.5680431,269,2682
1 31,127U, 07012L  ,20122.80385028,0.00000053, +00000-0, +20382-4 ,0,9992
2 31,127,98.1201,067.4821 0069074,45.9134,314.7724,14.6029518,469,4521
1 31,128U, 07012M  ,20122.79313593,0.00000092, +00000-0, +30117-4 ,0,9999
2 31,128,98.1953,060.9498 0096191,183.6318,176.4193,14.5618042,469,2164
1 31,129U, 07012N  ,20122.82013216,0.00000131,  00000-0,  37958-4 ,0,9997
2 31,129,98.1973, 63.2602 0095134,174.5696,185.6558,14.5690875,569,2313
1 31,130U, 07012P  ,20122.78349843,0.00000126, +00000-0, +37263-4 ,0,9995
2 31,130,98.1959,061.8805 0095811,180.0248,180.0962,14.5652396,369,2025
1 31,132U, 07012Q  ,20123.12631577,0.00000113,  00000-0,  32895-4 ,0,9996
2 31,132,98.1631, 68.0140 0081892,100.6829,260.3605,14.5916955,769,3544
1 31,133U, 07012R  ,20122.8353351,0.00000113, +00000-0, +32943-4 ,0,9996
2 31,133,98.163,067.7525 0081884,101.4317,259.6094,14.5919574,669,3518
1 31,135U, 07013A  ,20122.59297432,0.00002319, +00000-0, +36397-4 ,0,9999
2 31,135,2.4666,200.1604 0011921,166.1873,193.8507,15.3226923,135,7459
1 31,136U, 07013B  ,20122.73071806,0.00005732,  00000-0,  77479-4 ,0,9999
2 31,136,2.5041,280.2178 0004171,23.1726,336.8517,15.4895873,572,7172
1 31,304U, 07015A  ,20122.69821449,0.00000692,  00000-0,  42586-4 ,0,9990
2 31,304,97.9133,  3.7201 0005802,144.1457,216.0164,15.1354138,571,3613
1 31,490U, 07019A  ,20122.9298646,0.00000082,  00000-0,  19363-4 ,0,9991
2 31,490,98.1422,251.7554 0019266,255.9862,103.9205,14.7693194,969,6942
1 31,571U, 07020A  ,20122.68214343,-0.00000098,  00000-0,  33801-4 ,0,9991
2 31,571,51.989,166.9121 0000808,302.7893,211.3937,12.6226578,159,7260
1 31,573U, 07020C  ,20122.53655293,-0.00000096,  00000-0,  40699-4 ,0,9991
2 31,573,51.993,123.4317 0001069,334.6457,176.096,12.6226904,559,7981
1 31,574U, 07020D  ,20123.21552954,-0.00000084,  00000-0,  10790-3 ,0,9993
2 31,574,52.0078,215.9503 0001208,202.6811,175.2884,12.6226394,59,6572
1 31,576U, 07020F  ,20122.56275418,-0.00000097, +00000-0, +36451-4 ,0,9996
2 31,576,52.0044,127.3390 0001603,311.0312,199.0214,12.6226679,725,9454
1 31,598U, 07023A  ,20123.09815684,0.00000164,  00000-0,  27117-4 ,0,9990
2 31,598,97.891,306.9442 0001472,87.9373,272.1997,14.8215416,169,7968
1 31,698U, 07026A  ,20122.48541667,0.00000226,  00000-0,  13940-4 ,0,9991
2 31,698,97.446,130.1676 0001680,88.5787,111.5524,15.1915365,771,4162
1 31,789U, 07028A  ,20122.43462913,0.00000226,  00000-0,  21502-4 ,0,9998
2 31,789,64.5008,136.8554 0049291,249.3779,110.2054,15.1723078,170,8037
1 31,792U, 07029A  ,20123.10490118,-0.00000263,  00000-0, -11667-3 ,0,9999
2 31,792,70.9202, 10.3010 0006359,138.3163,221.8443,14.1235778,166,2329
1 32,052U, 07038A  ,20122.82923296,0.00000027, +00000-0, +12443-4 ,0,9995
2 32,52,82.9831,054.4838 0038663,4.4884,355.6611,13.7492584,963,4182
1 32,060U, 07041A  ,20122.83073202,0.00000612,  00000-0,  27777-4 ,0,9998
2 32,60,97.3804,243.1198 0002625,93.0247,267.1291,15.2446215,770,2152
1 32,062U, 07042A  ,20123.08101679,0.00000029,  00000-0,  22073-4 ,0,9995
2 32,62,98.1075,116.6558 0030450,244.2905,115.5135,14.3974085,366,2712
1 32,263U, 07048A  ,20123.13674962,-0.00000097,  00000-0,  25868-5 ,0,9992
2 32,263,51.9709,113.2051 0001054,326.9776,110.739,12.4059134,657,7366
1 32,264U, 07048B  ,20123.17265529,-0.00000106,  00000-0, -13129-4 ,0,9990
2 32,264,51.9759, 71.0067 0001674,17.5877,85.1107,12.6226293,157,8230
1 32,265U, 07048C  ,20122.81244147,-0.00000085, +00000-0, +10581-3 ,0,9997
2 32,265,51.9673,294.7962 0001995,117.3371,348.0397,12.6226625,257,9602
1 32,266U, 07048D  ,20122.79165851,-0.00000082,  00000-0,  12334-3 ,0,9994
2 32,266,51.9885,249.2310 0000267,301.4393,176.1489,12.6271596,458,1290
1 32,289U, 07055A  ,20123.08953066,0.00000335,  00000-0,  50117-4 ,0,9995
2 32,289,97.9944,138.0465 0001776,107.3469,252.7941,14.8101256,767,4121
1 32,376U, 07059A  ,20123.06440022,-0.00000218,  00000-0, -20782-4 ,0,9994
2 32,376,97.8913,306.9127 0001469,85.8706,274.2687,14.821546,567,704
1 32,382U, 07061A  ,20123.08439531,-0.00000012,  00000-0,  12169-4 ,0,9990
2 32,382,98.5769,130.3385 0001253,96.1212,335.6026,14.2998429,364,6348
1 32,783U, 08021A  ,20123.11910583,-0.0000015,  00000-0, -13347-4 ,0,9990
2 32,783,97.9257,183.7640 0013670,153.4912,206.7031,14.7867231,164,8293
1 32,784U, 08021B  ,20123.17724126,0.00000173,  00000-0,  25090-4 ,0,9994
2 32,784,97.5986,109.1813 0012982,308.5534,51.4518,14.8695435,865,630
1 32,785U, 08021C  ,20123.1483078,0.00000197,  00000-0,  26859-4 ,0,9996
2 32,785,97.5714,113.2075 0011506,289.6014,70.3961,14.8845672,265,1052
1 32,786U, 08021D  ,20122.97819847,0.00000171,  00000-0,  25843-4 ,0,9992
2 32,786,97.6448,105.0079 0012402,356.8527,3.2614,14.8528336,264,9864
1 32,787U, 08021E  ,20122.71904856,0.00000141,  00000-0,  18485-4 ,0,9991
2 32,787,97.5094,125.3749 0011127,222.9575,137.0778,14.9363161,565,2115
1 32,788U, 08021F  ,20122.73590026,0.00000128,  00000-0,  16655-4 ,0,9996
2 32,788,97.4922,129.3116 0010902,205.5552,154.5132,14.9502426,65,2436
1 32,789U, 08021G  ,20123.07571974,0.00001502,  00000-0,  10237-3 ,0,9992
2 32,789,97.4227,167.4904 0013746,112.8774,247.3907,15.0763729,365,4925
1 32,790U, 08021H  ,20122.67094956,0.00000194, +00000-0, +26714-4 ,0,9993
2 32,790,97.5782,110.9474 0012270,295.0888,64.9056,14.8812357,365,811
1 32,791U, 08021J  ,20122.75936035,0.00000258, +00000-0, +31387-4 ,0,9999
2 32,791,97.5402,118.9756 0011674,256.8743,103.1173,14.9102727,365,1422
1 32,792U, 08021K  ,20122.82123131,0.00000076, +00000-0, +16995-4 ,0,9999
2 32,792,97.8788,086.1037 0028549,35.3259,324.9837,14.7975457,164,7724
1 32,953U, 08025A  ,20122.95790528,0.00000037,  00000-0,  19437-3 ,0,9996
2 32,953,82.5011,306.8280 0019524,153.1531,207.0562,12.4309534,154,1855
1 32,954U, 08025B  ,20122.81590964,0.00000026, +00000-0, +11699-3 ,0,9994
2 32,954,82.4977,308.2112 0020273,166.2171,193.9455,12.4270599,654,1693
1 32,955U, 08025C  ,20123.18182226,0.00000024,  00000-0,  10138-3 ,0,9999
2 32,955,82.4979,304.9088 0021469,146.2577,213.9875,12.4331171,454,2004
1 32,956U, 08025D  ,20122.78170268,0.00000012, +00000-0, +12230-4 ,0,9991
2 32,956,82.5027,308.4416 0020936,155.6737,204.5336,12.4301239,554,1824
1 32,958U, 08026A  ,20122.87271475,0.00000008, +00000-0, +23542-4 ,0,9999
2 32,958,98.4042,111.0278 0009854,109.563,250.6612,14.1862438,361,8115
1 33,053U, 08029A  ,20123.15758312,0.00000454,  00000-0,  91141-5 ,0,9997
2 33,53,25.5833, 55.6429 0012320,190.216,169.8126,15.1133199,765,6325
1 33,060U, 08031A  ,20122.48237718,-0.00000054,  00000-0,  22597-4 ,0,9990
2 33,60,48.4421,160.7333 0006645,321.857,38.1871,14.7363946,163,8163
1 33,061U, 08031B  ,20122.64194117,-0.0000006,  00000-0,  21674-4 ,0,9996
2 33,61,48.4456,164.1032 0005868,311.3779,193.4217,14.7348743,563,8168
1 33,062U, 08031C  ,20122.53194972,-0.00000068, +00000-0, +20584-4 ,0,9991
2 33,62,48.4409,171.4720 0007780,310.7214,198.4471,14.7328626,763,7643
1 33,063U, 08031D  ,20122.51867522,-0.00000046,  00000-0,  24223-4 ,0,9998
2 33,63,48.4426,184.2728 0008874,295.5374,64.462,14.7268551,963,7869
1 33,064U, 08031E  ,20122.67528709,-0.00000092,  00000-0,  16913-4 ,0,9995
2 33,64,48.4414,175.4009 0007044,309.4918,195.7034,14.7292347,563,7995
1 33,065U, 08031F  ,20122.66110667,-0.00000033, +00000-0, +25959-4 ,0,9990
2 33,65,48.444,172.5659 0008639,312.7029,194.5568,14.7345682,863,7606
1 33,105U, 08032A  ,20122.87064157,-0.00000053, +00000-0, +37483-4 ,0,9998
2 33,105,66.0401,075.1579 0007855,272.934,142.6615,12.876251,655,5678
1 33,272U, 08037A  ,20122.90469667,0.00000004,  00000-0,  11643-4 ,0,9992
2 33,272,98.0397, 92.1080 0017278,36.6186,323.6188,14.5182871,462,3340
1 33,312U, 08040A  ,20122.40619949,0.00000587,  00000-0,  57293-4 ,0,9993
2 33,312,97.6951,188.1597 0011846,172.7463,187.3979,14.9608336,563,839
1 33,313U, 08040B  ,20122.51886888,0.00001724,  00000-0,  16514-3 ,0,9998
2 33,313,97.6917,187.2074 0015947,56.5717,303.7651,14.9437514,463,792
1 33,314U, 08040C  ,20122.17506799,-0.00000472, +00000-0, -37769-4 ,0,9998
2 33,314,97.7132,188.0603 0026642,173.1823,187.0374,14.9480917,263,785
1 33,315U, 08040D  ,20122.24183568,-0.00000067, +00000-0, -77689-6 ,0,9999
2 33,315,97.6945,186.9788 0004499,124.5958,235.6509,14.9731161,663,765
1 33,316U, 08040E  ,20122.2474472,-0.00003627,  00000-0, -32285-3 ,0,9998
2 33,316,97.702,186.9664 0008876,80.4146,279.8615,14.9545394,963,757
1 33,320U, 08041A  ,20123.06692473,0.00000121,  00000-0,  24164-4 ,0,9994
2 33,320,97.7912,176.6271 0025859,219.9369,139.9946,14.770619,262,7751
1 33,321U, 08041B  ,20123.06755456,0.00000123,  00000-0,  24447-4 ,0,9992
2 33,321,97.7991,178.8692 0033371,248.4186,111.3475,14.7722255,262,7753
1 33,331U, 08042A  ,20123.13435988,0.00000055,  00000-0,  19462-4 ,0,9992
2 33,331,98.1039,198.0396 0008779,191.7813,168.3196,14.6430766,362,2758
1 33,393U, 08048A  ,20122.22503528,0.00000789,  00000-0,  17046-4 ,0,9991
2 33,393,9.3455,112.6958 0012659,38.0625,322.0467,14.848258,562,8889
1 33,396U, 08049A  ,20123.10517749,0.00000163,  00000-0,  97192-4 ,0,9999
2 33,396,98.7381,190.7480 0001093,81.2393,28.4656,14.2001691,760,480
1 33,408U, 08053A  ,20123.17666296,0.00000689,  00000-0,  69594-4 ,0,9995
2 33,408,97.7646, 99.8291 0018173,343.0599,16.9996,14.9418722,662,7548
1 33,409U, 08053B  ,20123.07147478,-0.00000408,  00000-0, -32014-4 ,0,9999
2 33,409,97.7465,101.3737 0015305,306.3837,53.5986,14.9495577,562,7844
1 33,412U, 08054A  ,20123.11504504,-0.0000029,  00000-0, -29839-4 ,0,9996
2 33,412,97.8909,306.9619 0001359,81.2944,278.8411,14.821526,962,3175
1 33,433U, 08056A  ,20123.0755239,-0.00000003,  00000-0,  16376-4 ,0,9995
2 33,433,98.6984,124.0046 0012937,211.2898,148.7514,14.2975793,59,9440
1 33,434U, 08056B  ,20123.05287015,-0.00000026,  00000-0,  71817-5 ,0,9990
2 33,434,98.7034,123.6902 0013677,210.9799,149.058,14.2945714,159,9349
1 33,446U, 08061A  ,20122.93860173,0.00000069,  00000-0,  16683-4 ,0,9992
2 33,446,97.7225, 80.4808 0017294,127.8483,232.4295,14.7702373,661,4961
1 33,492U, 09002A  ,20122.82163017,0.00000084, +00000-0, +23219-4 ,0,9990
2 33,492,98.0556,234.5409 0001200,105.0288,255.105,14.6755494,60,3316
1 33,493U, 09002B  ,20122.93336509,-0.00000008,  00000-0,  49391-5 ,0,9998
2 33,493,98.1422, 61.3054 0013984,205.1225,154.9316,14.9700316,461,2756
1 33,494U, 09002C  ,20123.13262447,0.00000044,  00000-0,  15584-4 ,0,9996
2 33,494,98.3945,314.4523 0002450,268.7372,91.3553,14.7162305,260,4952
1 33,495U, 09002D  ,20123.15453702,0.00000018,  00000-0,  11307-4 ,0,9995
2 33,495,98.377,323.4666 0007100,310.6029,49.4559,14.7216647,460,5312
1 33,496U, 09002E  ,20122.66935279,0.00000029, +00000-0, +13215-4 ,0,9997
2 33,496,98.3886,316.8249 0005025,290.7415,69.3253,14.7186219,260,4618
1 33,497U, 09002F  ,20123.10758356,0.00000054,  00000-0,  17644-4 ,0,9995
2 33,497,98.4005,299.5869 0002491,141.4692,218.6692,14.7058247,860,4476
1 33,498U, 09002G  ,20122.85457794,0.00000175, +00000-0, +31152-4 ,0,9993
2 33,498,98.2704,346.7128 0009881,223.6725,136.3704,14.7912577,260,6611
1 33,499U, 09002H  ,20122.79545822,0.00000094, +00000-0, +21807-4 ,0,9993
2 33,499,98.3229,336.2187 0007797,275.0764,84.9554,14.7552544,660,5700
1 33,504U, 09003A  ,20122.95652151,0.00000674,  00000-0,  33608-4 ,0,9999
2 33,504,82.4408,269.0783 0020664,81.0397,279.3173,15.1561955,962,449
1 33,591U, 09005A  ,20122.83749773,0.00000036, +00000-0, +45076-4 ,0,9995
2 33,591,99.1966,126.9712 0013585,202.7244,157.3327,14.1240558,157,8553
1 34,807U, 09019A  ,20123.1860591,0.00004302,  00000-0,  11144-3 ,0,9992
2 34,807,41.2124,217.3253 0006440,20.4347,61.6453,15.4000718,661,9705
1 34,839U, 09021A  ,20122.6046157,0.00000472,  00000-0,  20262-4 ,0,9994
2 34,839,97.0397,133.6513 0027668,184.4071,175.6929,15.2688406,661,2655
1 35,498U, 09036A  ,20122.85924959,0.00000021, +00000-0, +83171-4 ,0,9992
2 35,498,82.492,040.5437 0008166,36.0621,324.1006,12.4082166,449,225
1 35,499U, 09036B  ,20122.8193983,0.00000027,  00000-0,  12213-3 ,0,9997
2 35,499,82.4947, 32.9329 0016580,344.7351,15.3226,12.42923,49,949
1 35,500U, 09036C  ,20122.78805588,0.00000019, +00000-0, +67012-4 ,0,9997
2 35,500,82.4923,037.7665 0007670,3.831,356.2834,12.4146281,49,476
1 35,578U, 09037A  ,20122.81348976,0.00000625,  00000-0,  11901-4 ,0,9999
2 35,578,8.988,322.4655 0016641,351.721,8.2705,14.6693763,157,9804
1 35,635U, 09039A  ,20123.05527783,0.00000031,  00000-0,  12064-4 ,0,9999
2 35,635,82.9527,282.9562 0019042,174.9318,185.2042,13.8965114,454,6863
1 35,636U, 09039B  ,20122.95909554,0.00000059,  00000-0,  34840-4 ,0,9994
2 35,636,82.954,282.5009 0020375,168.9274,191.2343,13.8985569,154,6893
1 35,681U, 09041A  ,20123.0596219,-0.00000025,  00000-0,  35135-5 ,0,9997
2 35,681,97.8179,358.4096 0001490,144.2081,215.923,14.7183112,857,7563
1 35,682U, 09041B  ,20123.086952,0.00000003,  00000-0,  82814-5 ,0,9997
2 35,682,97.7319,304.2577 0012335,39.6053,320.6043,14.6878717,957,6318
1 35,683U, 09041C  ,20123.06512929,-0.00000154,  00000-0, -17663-4 ,0,9990
2 35,683,97.7054,328.1188 0001029,89.3922,270.7404,14.7114235,357,7357
1 35,684U, 09041D  ,20122.83726881,0.00000055, +00000-0, +15137-4 ,0,9991
2 35,684,98.2713,100.2674 0046379,324.0265,35.7826,14.7926903,858,248
1 35,685U, 09041E  ,20122.66072779,0.00000098, +00000-0, +18724-4 ,0,9995
2 35,685,98.2669,151.0434 0057435,258.2334,101.2433,14.8428718,658,1870
1 35,686U, 09041F  ,20123.11443994,0.00000064,  00000-0,  13542-4 ,0,9994
2 35,686,98.1871,178.6276 0072498,198.3183,161.5419,14.8738074,558,3240
1 35,865U, 09049A  ,20123.0858778,0.00000024,  00000-0,  29486-4 ,0,9999
2 35,865,98.4367,112.1036 0001986,359.0079,1.1095,14.2223578,255,1325
1 35,866U, 09049B  ,20122.83589308,0.00000015, +00000-0, +24982-4 ,0,9996
2 35,866,98.4171,113.5792 0002461,331.062,29.0423,14.2297699,55,1376
1 35,867U, 09049C  ,20123.17668444,0.00019036,  00000-0,  10684-3 ,0,9990
2 35,867,96.9326,161.3539 0003776,139.9037,291.7424,15.7931354,959,8771
1 35,868U, 09049D  ,20123.04645943,0.00000024,  00000-0,  29251-4 ,0,9994
2 35,868,98.4226,113.5160 0003206,315.6199,44.4723,14.2287987,255,1527
1 35,869U, 09049E  ,20123.02408646,0.00000008,  00000-0,  22213-4 ,0,9993
2 35,869,98.4337,111.0761 0003918,335.8345,24.2649,14.2243223,555,1406
1 35,870U, 09049F  ,20122.66808012,0.00009064,  00000-0,  88400-4 ,0,9996
2 35,870,97.0297,149.7348 0003268,101.7276,38.7162,15.6643509,859,6800
1 35,871U, 09049G  ,20122.94141899,-0.00000014,  00000-0,  12448-4 ,0,9997
2 35,871,98.4517,108.3527 0003027,349.4747,10.6368,14.2180338,555,577
1 35,931U, 09051A  ,20123.17035764,0.00000076,  00000-0,  30316-4 ,0,9997
2 35,931,98.2948,218.9471 0002086,148.2083,211.9238,14.5085179,856,1700
1 35,932U, 09051B  ,20122.49874701,0.00000135, +00000-0, +41417-4 ,0,9994
2 35,932,98.6098,303.2766 0006345,271.2315,88.8155,14.5638311,756,2995
1 35,933U, 09051C  ,20123.03315605,0.00000115,  00000-0,  37002-4 ,0,9992
2 35,933,98.6099,305.6872 0004588,286.2068,73.8623,14.5646037,856,3225
1 35,934U, 09051D  ,20122.46951643,0.00000085,  00000-0,  30508-4 ,0,9997
2 35,934,98.611,300.8839 0005331,293.5294,66.5342,14.5592946,756,3033
1 35,935U, 09051E  ,20123.0007282,0.00000075,  00000-0,  28454-4 ,0,9996
2 35,935,98.6206,305.8602 0006889,283.7375,76.3054,14.5560768,256,2943
1 35,936U, 09051F  ,20123.03576624,0.00000019,  00000-0,  18266-4 ,0,9999
2 35,936,98.0927, 94.0688 0054926,359.7934,0.3225,14.4185839,655,8058
1 35,946U, 09055A  ,20123.12881374,0.00000003,  00000-0,  15107-4 ,0,9999
2 35,946,98.3994,197.3193 0002603,118.5526,241.5937,14.3766771,455,4363
1 35,951U, 09057A  ,20122.87994619,0.00000074, +00000-0, +62046-4 ,0,9997
2 35,951,98.6434,114.3408 0011859,136.8304,223.3801,14.132618,531,7101
1 36,036U, 09059A  ,20123.10577726,0.00000041,  00000-0,  26970-4 ,0,9997
2 36,36,98.445,310.7971 0001384,97.1981,262.9365,14.3975415,655,1693
1 36,037U, 09059B  ,20123.14260607,0,  00000-0,  10885-4 ,0,9992
2 36,37,98.2286,313.3994 0013014,347.7793,12.3086,14.5309809,655,6604
1 36,088U, 09061A  ,20123.09062236,0.00000049,  00000-0,  19588-4 ,0,9995
2 36,88,97.9959,157.6672 0010642,216.4912,143.5571,14.6014698,255,7843
1 36,095U, 09063A  ,20122.86861878,-0.00000054,  00000-0,  15000-4 ,0,9990
2 36,95,67.1474,292.3753 0006082,298.964,61.0835,13.967653,653,2840
1 36,110U, 09069A  ,20123.22597612,0.00000043,  00000-0,  14441-4 ,0,9992
2 36,110,98.2685,317.9980 0023515,2.0026,358.1263,14.7511449,155,9682
1 36,119U, 09071A  ,20123.10419752,0.00000714,  00000-0,  27111-4 ,0,9992
2 36,119,97.3331,159.9766 0002876,152.6164,207.5229,15.3005162,957,6736
1 36,121U, 09072A  ,20122.81053569,0.00000402, +00000-0, +13704-2 ,0,9998
2 36,121,100.1708,086.4077 0020652,317.1195,42.8301,13.049562,349,6837
1 36,122U, 09072B  ,20123.19475556,-0.00000051,  00000-0, -23148-4 ,0,9992
2 36,122,100.092,115.7992 0007142,335.3313,24.7459,13.1635403,849,8788
1 36,413U, 10009A  ,20115.81286017,-0.00000098, +00000-0, -86308-5 ,0,9998
2 36,413,63.3925,029.3769 0340462,8.2291,352.4121,13.4518537,549,8173
1 36,414U, 10009B  ,20123.09591571,-0.00000066,  00000-0,  29759-4 ,0,9992
2 36,414,63.3937, 10.1541 0341425,7.7333,352.8744,13.4519878,949,9173
1 36,415U, 10009C  ,20122.94689226,-0.00000191, +00000-0, -11917-3 ,0,9997
2 36,415,63.3922,011.2180 0342445,8.0073,352.6228,13.4520088,449,9127
1 36,508U, 10013A  ,20123.16279963,0.0000006,  00000-0,  14046-4 ,0,9993
2 36,508,92.0285, 96.4878 0007952,26.9584,333.2035,14.5217571,553,3535
1 36,519U, 10017A  ,20122.94948708,-0.00000043, +00000-0, -64289-4 ,0,9991
2 36,519,82.9577,093.1454 0034452,215.8879,143.996,13.7144314,50,1352
1 36,588U, 10023A  ,20122.51970253,-0.00000047,  00000-0, -72672-5 ,0,9997
2 36,588,100.4348,310.4823 0017049,335.7011,92.0389,13.1589348,247,6512
1 36,596U, 10027A  ,20122.83663868,0.00000271, +00000-0, +28740-4 ,0,9999
2 36,596,97.6527,112.8460 0013199,111.6981,248.5647,14.9669729,153,8814
1 36,598U, 10028A  ,20123.13805634,0.0000001,  00000-0,  13654-4 ,0,9994
2 36,598,98.3174,311.5734 0001648,66.2296,293.9066,14.5065705,552,2977
1 36,599U, 10028B  ,20123.06063507,-0.00000004,  00000-0,  10046-4 ,0,9998
2 36,599,98.2633,343.4638 0055507,325.3943,34.3652,14.5608407,52,3375
1 36,605U, 10030A  ,20122.48819444,0.00000174,  00000-0,  11502-4 ,0,9998
2 36,605,97.446,130.1723 0002043,88.8377,126.4751,15.1915358,454,6901
1 36,795U, 10035A  ,20123.08769077,-0.00001554,  00000-0, -20474-3 ,0,9998
2 36,795,97.9236,183.2696 0013030,229.9301,130.0723,14.7867118,852,9335
1 36,796U, 10035B  ,20122.95264201,0.00000261,  00000-0,  34974-4 ,0,9996
2 36,796,98.1517,270.4025 0013578,145.7789,214.4304,14.8779013,453,1404
